,pmd:TSO,pmd:cgmesProfile,pmd:content-reference,pmd:contentType,pmd:conversationId,pmd:creationDate,pmd:description,pmd:fileName,pmd:fullModel_ID,pmd:isFullModel,pmd:modelPartReference,pmd:modelProfile,pmd:modelid,pmd:modelingAuthoritySet,pmd:scenarioDate,pmd:timeHorizon,pmd:validFrom,pmd:version,pmd:versionNumber
1,AST,SV,CGMES/1D/AST/20181123/163000/SV/20181123T1630Z_1D_AST_SV_001.xml,CGMES,1199271771,2018-11-22T14:39:38Z,Mustang case: buses - 272 branches - 356,20181123T1630Z_1D_AST_SV_001.xml,e38664d8-0e32-46ab-8ba5-af9446f9ad0f,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,e38664d8-0e32-46ab-8ba5-af9446f9ad0f,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T16:30:00Z,1D,20181123T1630Z,001,001
0,AST,SV,CGMES/1D/AST/20181123/173000/SV/20181123T1730Z_1D_AST_SV_001.xml,CGMES,-2137063448,2018-11-22T14:39:38Z,Mustang case: buses - 272 branches - 356,20181123T1730Z_1D_AST_SV_001.xml,ab76cf54-13e6-4c23-a265-64493c2d3a6d,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,ab76cf54-13e6-4c23-a265-64493c2d3a6d,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T17:30:00Z,1D,20181123T1730Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181123/173000/SV/20181123T1730Z_1D_ELERING_SV_001.xml,CGMES,-1493628056,2018-11-22T18:26:47Z,ELERING AP--Base-Network,20181123T1730Z_1D_ELERING_SV_001.xml,600f924f-cfbc-4a25-8b24-fa988c6b5544,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,600f924f-cfbc-4a25-8b24-fa988c6b5544,http://www.elering.ee/OperationalPlanning,2018-11-23T17:30:00Z,1D,20181123T1730Z,001,001
0,AST,SV,CGMES/1D/AST/20181123/183000/SV/20181123T1830Z_1D_AST_SV_001.xml,CGMES,97886438,2018-11-22T14:39:37Z,Mustang case: buses - 272 branches - 356,20181123T1830Z_1D_AST_SV_001.xml,0a7c4f84-7403-4169-883c-563a25ba98d0,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,0a7c4f84-7403-4169-883c-563a25ba98d0,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T18:30:00Z,1D,20181123T1830Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181123/183000/SV/20181123T1830Z_1D_ELERING_SV_001.xml,CGMES,1684235695,2018-11-22T18:27:35Z,ELERING AP--Base-Network,20181123T1830Z_1D_ELERING_SV_001.xml,2dc46556-6b32-4530-a7fe-16ce29dc146c,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,2dc46556-6b32-4530-a7fe-16ce29dc146c,http://www.elering.ee/OperationalPlanning,2018-11-23T18:30:00Z,1D,20181123T1830Z,001,001
0,AST,SV,CGMES/1D/AST/20181123/193000/SV/20181123T1930Z_1D_AST_SV_001.xml,CGMES,1462542385,2018-11-22T14:39:40Z,Mustang case: buses - 272 branches - 356,20181123T1930Z_1D_AST_SV_001.xml,0b579e1a-3f13-46ab-a4a2-04092aaf44cd,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,0b579e1a-3f13-46ab-a4a2-04092aaf44cd,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T19:30:00Z,1D,20181123T1930Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181123/193000/SV/20181123T1930Z_1D_ELERING_SV_001.xml,CGMES,1637762584,2018-11-22T18:28:21Z,ELERING AP--Base-Network,20181123T1930Z_1D_ELERING_SV_001.xml,10af22ee-0917-4642-afb0-755d664088c5,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,10af22ee-0917-4642-afb0-755d664088c5,http://www.elering.ee/OperationalPlanning,2018-11-23T19:30:00Z,1D,20181123T1930Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181123/203000/SV/20181123T2030Z_1D_ELERING_SV_001.xml,CGMES,-358038338,2018-11-22T18:29:09Z,ELERING AP--Base-Network,20181123T2030Z_1D_ELERING_SV_001.xml,385c25b5-40ef-4507-9b7a-596caa1f4e11,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,385c25b5-40ef-4507-9b7a-596caa1f4e11,http://www.elering.ee/OperationalPlanning,2018-11-23T20:30:00Z,1D,20181123T2030Z,001,001
1,AST,SV,CGMES/1D/AST/20181123/203000/SV/20181123T2030Z_1D_AST_SV_001.xml,CGMES,199806513,2018-11-22T14:39:42Z,Mustang case: buses - 272 branches - 356,20181123T2030Z_1D_AST_SV_001.xml,ef6e9014-aa6f-4f48-9de4-7e07673ad814,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,ef6e9014-aa6f-4f48-9de4-7e07673ad814,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T20:30:00Z,1D,20181123T2030Z,001,001
0,AST,SV,CGMES/1D/AST/20181123/213000/SV/20181123T2130Z_1D_AST_SV_001.xml,CGMES,-1044050374,2018-11-22T14:39:42Z,Mustang case: buses - 272 branches - 356,20181123T2130Z_1D_AST_SV_001.xml,f6066b50-7963-4fbe-9fc0-9c101cc4472a,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,f6066b50-7963-4fbe-9fc0-9c101cc4472a,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T21:30:00Z,1D,20181123T2130Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181123/213000/SV/20181123T2130Z_1D_ELERING_SV_001.xml,CGMES,-1083340793,2018-11-22T18:29:59Z,ELERING AP--Base-Network,20181123T2130Z_1D_ELERING_SV_001.xml,d2ab671f-1a01-4bbc-9e86-b5dbb6c034af,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,d2ab671f-1a01-4bbc-9e86-b5dbb6c034af,http://www.elering.ee/OperationalPlanning,2018-11-23T21:30:00Z,1D,20181123T2130Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181123/223000/SV/20181123T2230Z_1D_ELERING_SV_001.xml,CGMES,-14356252,2018-11-22T18:30:47Z,ELERING AP--Base-Network,20181123T2230Z_1D_ELERING_SV_001.xml,e8b68d1c-3f64-43b5-a289-089c160a4746,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e8b68d1c-3f64-43b5-a289-089c160a4746,http://www.elering.ee/OperationalPlanning,2018-11-23T22:30:00Z,1D,20181123T2230Z,001,001
1,AST,SV,CGMES/1D/AST/20181123/223000/SV/20181123T2230Z_1D_AST_SV_001.xml,CGMES,-915727851,2018-11-22T14:39:40Z,Mustang case: buses - 272 branches - 356,20181123T2230Z_1D_AST_SV_001.xml,503af619-d018-4244-a1ab-595936bfd09e,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,503af619-d018-4244-a1ab-595936bfd09e,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T22:30:00Z,1D,20181123T2230Z,001,001
0,AST,SV,CGMES/1D/AST/20181123/233000/SV/20181123T2330Z_1D_AST_SV_001.xml,CGMES,1760002912,2018-11-23T13:58:20Z,Mustang case: buses - 272 branches - 356,20181123T2330Z_1D_AST_SV_001.xml,652d2f8d-b09d-40e9-9511-5371c806cc41,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,652d2f8d-b09d-40e9-9511-5371c806cc41,http://www.ast.lv/en/content/power-system-state-0,2018-11-23T23:30:00Z,1D,20181123T2330Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181123/233000/SV/20181123T2330Z_1D_ELERING_SV_001.xml,CGMES,1832676405,2018-11-23T18:12:22Z,ELERING AP--Base-Network,20181123T2330Z_1D_ELERING_SV_001.xml,6db2013c-eb79-4b8f-8935-bcc3222ebae6,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,6db2013c-eb79-4b8f-8935-bcc3222ebae6,http://www.elering.ee/OperationalPlanning,2018-11-23T23:30:00Z,1D,20181123T2330Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/03000/SV/20181124T0030Z_1D_AST_SV_001.xml,CGMES,-2014864303,2018-11-23T13:58:20Z,Mustang case: buses - 272 branches - 356,20181124T0030Z_1D_AST_SV_001.xml,52cbd254-0198-4e50-a02f-3c1fbdef2efc,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,52cbd254-0198-4e50-a02f-3c1fbdef2efc,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T00:30:00Z,1D,20181124T0030Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/03000/SV/20181124T0030Z_1D_ELERING_SV_001.xml,CGMES,167044686,2018-11-23T18:13:09Z,ELERING AP--Base-Network,20181124T0030Z_1D_ELERING_SV_001.xml,dcd84577-537c-4b89-a5e3-9b0bdf37b1e5,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,dcd84577-537c-4b89-a5e3-9b0bdf37b1e5,http://www.elering.ee/OperationalPlanning,2018-11-24T00:30:00Z,1D,20181124T0030Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/13000/SV/20181124T0130Z_1D_AST_SV_001.xml,CGMES,1442969334,2018-11-23T13:58:20Z,Mustang case: buses - 272 branches - 356,20181124T0130Z_1D_AST_SV_001.xml,5610b8c0-2490-4cd5-b537-6eb85b4b20c5,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,5610b8c0-2490-4cd5-b537-6eb85b4b20c5,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T01:30:00Z,1D,20181124T0130Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/13000/SV/20181124T0130Z_1D_ELERING_SV_001.xml,CGMES,-2070465758,2018-11-23T18:14:00Z,ELERING AP--Base-Network,20181124T0130Z_1D_ELERING_SV_001.xml,b34e54e2-ac9b-4c04-936a-ffcfc79cc1e2,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,b34e54e2-ac9b-4c04-936a-ffcfc79cc1e2,http://www.elering.ee/OperationalPlanning,2018-11-24T01:30:00Z,1D,20181124T0130Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/23000/SV/20181124T0230Z_1D_ELERING_SV_001.xml,CGMES,-574481227,2018-11-23T18:14:47Z,ELERING AP--Base-Network,20181124T0230Z_1D_ELERING_SV_001.xml,f9a17dd5-7576-4d6b-bb56-bd54b494e42c,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,f9a17dd5-7576-4d6b-bb56-bd54b494e42c,http://www.elering.ee/OperationalPlanning,2018-11-24T02:30:00Z,1D,20181124T0230Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/23000/SV/20181124T0230Z_1D_AST_SV_001.xml,CGMES,672710944,2018-11-23T13:58:20Z,Mustang case: buses - 272 branches - 356,20181124T0230Z_1D_AST_SV_001.xml,9a24d08d-150e-4b35-af05-a2f307461ef8,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,9a24d08d-150e-4b35-af05-a2f307461ef8,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T02:30:00Z,1D,20181124T0230Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/33000/SV/20181124T0330Z_1D_AST_SV_001.xml,CGMES,-95310849,2018-11-23T13:58:24Z,Mustang case: buses - 272 branches - 356,20181124T0330Z_1D_AST_SV_001.xml,dcbda073-6560-4aa8-a761-e2b447eadf27,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,dcbda073-6560-4aa8-a761-e2b447eadf27,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T03:30:00Z,1D,20181124T0330Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/33000/SV/20181124T0330Z_1D_ELERING_SV_001.xml,CGMES,658239189,2018-11-23T18:15:39Z,ELERING AP--Base-Network,20181124T0330Z_1D_ELERING_SV_001.xml,8bab603f-7486-4e48-b92c-b898a7d26d9e,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,8bab603f-7486-4e48-b92c-b898a7d26d9e,http://www.elering.ee/OperationalPlanning,2018-11-24T03:30:00Z,1D,20181124T0330Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/43000/SV/20181124T0430Z_1D_ELERING_SV_001.xml,CGMES,-2039626185,2018-11-23T18:16:27Z,ELERING AP--Base-Network,20181124T0430Z_1D_ELERING_SV_001.xml,92fc33a4-1775-44c4-aff9-eb36f5540c59,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,92fc33a4-1775-44c4-aff9-eb36f5540c59,http://www.elering.ee/OperationalPlanning,2018-11-24T04:30:00Z,1D,20181124T0430Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/43000/SV/20181124T0430Z_1D_AST_SV_001.xml,CGMES,332173553,2018-11-23T13:58:23Z,Mustang case: buses - 272 branches - 356,20181124T0430Z_1D_AST_SV_001.xml,6cebec1e-0f4d-4303-90d7-6fedac5f55b8,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,6cebec1e-0f4d-4303-90d7-6fedac5f55b8,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T04:30:00Z,1D,20181124T0430Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/53000/SV/20181124T0530Z_1D_AST_SV_001.xml,CGMES,1054403036,2018-11-23T13:58:23Z,Mustang case: buses - 272 branches - 356,20181124T0530Z_1D_AST_SV_001.xml,3b319314-582a-49d5-aaf8-0de7a5cfddf0,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,3b319314-582a-49d5-aaf8-0de7a5cfddf0,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T05:30:00Z,1D,20181124T0530Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/53000/SV/20181124T0530Z_1D_ELERING_SV_001.xml,CGMES,-1460364024,2018-11-23T18:17:16Z,ELERING AP--Base-Network,20181124T0530Z_1D_ELERING_SV_001.xml,67e5c62d-4b21-4e71-b277-343850882d67,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,67e5c62d-4b21-4e71-b277-343850882d67,http://www.elering.ee/OperationalPlanning,2018-11-24T05:30:00Z,1D,20181124T0530Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/63000/SV/20181124T0630Z_1D_AST_SV_001.xml,CGMES,631566795,2018-11-23T13:58:23Z,Mustang case: buses - 272 branches - 356,20181124T0630Z_1D_AST_SV_001.xml,74767e40-3d5c-474c-a668-f79093d9beec,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,74767e40-3d5c-474c-a668-f79093d9beec,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T06:30:00Z,1D,20181124T0630Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/63000/SV/20181124T0630Z_1D_ELERING_SV_001.xml,CGMES,-448522538,2018-11-23T18:18:05Z,ELERING AP--Base-Network,20181124T0630Z_1D_ELERING_SV_001.xml,2e62c45b-b818-4656-ad71-6e6fa0efaf5b,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,2e62c45b-b818-4656-ad71-6e6fa0efaf5b,http://www.elering.ee/OperationalPlanning,2018-11-24T06:30:00Z,1D,20181124T0630Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/73000/SV/20181124T0730Z_1D_ELERING_SV_001.xml,CGMES,1460881491,2018-11-23T18:18:53Z,ELERING AP--Base-Network,20181124T0730Z_1D_ELERING_SV_001.xml,f054d0ad-b0f4-45f8-8a55-a4b5e4d63306,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,f054d0ad-b0f4-45f8-8a55-a4b5e4d63306,http://www.elering.ee/OperationalPlanning,2018-11-24T07:30:00Z,1D,20181124T0730Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/73000/SV/20181124T0730Z_1D_AST_SV_001.xml,CGMES,-1066941484,2018-11-23T13:58:28Z,Mustang case: buses - 272 branches - 356,20181124T0730Z_1D_AST_SV_001.xml,2f9f970a-af96-4fcc-9de4-d697c6154b61,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,2f9f970a-af96-4fcc-9de4-d697c6154b61,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T07:30:00Z,1D,20181124T0730Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/83000/SV/20181124T0830Z_1D_ELERING_SV_001.xml,CGMES,-1887479639,2018-11-23T18:19:42Z,ELERING AP--Base-Network,20181124T0830Z_1D_ELERING_SV_001.xml,e419fdce-cb72-428a-8b34-c83397a1d7c7,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e419fdce-cb72-428a-8b34-c83397a1d7c7,http://www.elering.ee/OperationalPlanning,2018-11-24T08:30:00Z,1D,20181124T0830Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/83000/SV/20181124T0830Z_1D_AST_SV_001.xml,CGMES,2003755556,2018-11-23T13:58:27Z,Mustang case: buses - 272 branches - 356,20181124T0830Z_1D_AST_SV_001.xml,8a01e9dc-ae8f-43d5-a9b2-e07a9488fadb,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,8a01e9dc-ae8f-43d5-a9b2-e07a9488fadb,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T08:30:00Z,1D,20181124T0830Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/93000/SV/20181124T0930Z_1D_ELERING_SV_001.xml,CGMES,1802413817,2018-11-23T18:20:34Z,ELERING AP--Base-Network,20181124T0930Z_1D_ELERING_SV_001.xml,f30ee973-237f-4e10-9139-d1e2f8987864,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,f30ee973-237f-4e10-9139-d1e2f8987864,http://www.elering.ee/OperationalPlanning,2018-11-24T09:30:00Z,1D,20181124T0930Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/93000/SV/20181124T0930Z_1D_AST_SV_001.xml,CGMES,1693900362,2018-11-23T13:58:27Z,Mustang case: buses - 272 branches - 356,20181124T0930Z_1D_AST_SV_001.xml,a4640a7f-80db-4af2-a542-ebe236d88b3c,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,a4640a7f-80db-4af2-a542-ebe236d88b3c,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T09:30:00Z,1D,20181124T0930Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/103000/SV/20181124T1030Z_1D_AST_SV_001.xml,CGMES,191393177,2018-11-23T13:58:26Z,Mustang case: buses - 272 branches - 356,20181124T1030Z_1D_AST_SV_001.xml,6d7b3668-de83-4b43-a20d-d2f6e3dd272e,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,6d7b3668-de83-4b43-a20d-d2f6e3dd272e,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T10:30:00Z,1D,20181124T1030Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/103000/SV/20181124T1030Z_1D_ELERING_SV_001.xml,CGMES,-444474407,2018-11-23T18:21:21Z,ELERING AP--Base-Network,20181124T1030Z_1D_ELERING_SV_001.xml,6bf80567-94a7-4826-ae90-6e15f045e04f,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,6bf80567-94a7-4826-ae90-6e15f045e04f,http://www.elering.ee/OperationalPlanning,2018-11-24T10:30:00Z,1D,20181124T1030Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/113000/SV/20181124T1130Z_1D_ELERING_SV_001.xml,CGMES,1957823459,2018-11-23T18:22:11Z,ELERING AP--Base-Network,20181124T1130Z_1D_ELERING_SV_001.xml,6700fdc9-e292-4fbc-a8d4-362eda78d2e5,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,6700fdc9-e292-4fbc-a8d4-362eda78d2e5,http://www.elering.ee/OperationalPlanning,2018-11-24T11:30:00Z,1D,20181124T1130Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/113000/SV/20181124T1130Z_1D_AST_SV_001.xml,CGMES,1061364005,2018-11-23T13:58:32Z,Mustang case: buses - 272 branches - 356,20181124T1130Z_1D_AST_SV_001.xml,e4675960-d3e3-4c7e-8516-2e93cfe59177,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,e4675960-d3e3-4c7e-8516-2e93cfe59177,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T11:30:00Z,1D,20181124T1130Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/123000/SV/20181124T1230Z_1D_ELERING_SV_001.xml,CGMES,-1139231344,2018-11-23T18:22:59Z,ELERING AP--Base-Network,20181124T1230Z_1D_ELERING_SV_001.xml,3cd7891a-e0da-4c16-9c77-d06fe71ae538,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,3cd7891a-e0da-4c16-9c77-d06fe71ae538,http://www.elering.ee/OperationalPlanning,2018-11-24T12:30:00Z,1D,20181124T1230Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/123000/SV/20181124T1230Z_1D_AST_SV_001.xml,CGMES,556890935,2018-11-23T13:58:30Z,Mustang case: buses - 272 branches - 356,20181124T1230Z_1D_AST_SV_001.xml,3d4423d1-f750-4ae6-a462-cb74ee40c138,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,3d4423d1-f750-4ae6-a462-cb74ee40c138,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T12:30:00Z,1D,20181124T1230Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/133000/SV/20181124T1330Z_1D_ELERING_SV_001.xml,CGMES,325535410,2018-11-23T18:23:48Z,ELERING AP--Base-Network,20181124T1330Z_1D_ELERING_SV_001.xml,0d3a8f72-dce0-46f7-999f-b8ef0a6cf749,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,0d3a8f72-dce0-46f7-999f-b8ef0a6cf749,http://www.elering.ee/OperationalPlanning,2018-11-24T13:30:00Z,1D,20181124T1330Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/133000/SV/20181124T1330Z_1D_AST_SV_001.xml,CGMES,553293649,2018-11-23T13:58:30Z,Mustang case: buses - 272 branches - 356,20181124T1330Z_1D_AST_SV_001.xml,535a1c36-6eb6-4846-805e-c59e47b63e6f,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,535a1c36-6eb6-4846-805e-c59e47b63e6f,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T13:30:00Z,1D,20181124T1330Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/143000/SV/20181124T1430Z_1D_AST_SV_001.xml,CGMES,-1781561717,2018-11-23T13:58:30Z,Mustang case: buses - 272 branches - 356,20181124T1430Z_1D_AST_SV_001.xml,87b3073c-dbc2-491f-9877-2fd093dddad5,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,87b3073c-dbc2-491f-9877-2fd093dddad5,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T14:30:00Z,1D,20181124T1430Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/143000/SV/20181124T1430Z_1D_ELERING_SV_001.xml,CGMES,-885808387,2018-11-23T18:24:38Z,ELERING AP--Base-Network,20181124T1430Z_1D_ELERING_SV_001.xml,325e2f96-cf2e-4a8a-8a5d-175fa4c876a5,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,325e2f96-cf2e-4a8a-8a5d-175fa4c876a5,http://www.elering.ee/OperationalPlanning,2018-11-24T14:30:00Z,1D,20181124T1430Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/153000/SV/20181124T1530Z_1D_AST_SV_001.xml,CGMES,934969493,2018-11-23T13:58:36Z,Mustang case: buses - 272 branches - 356,20181124T1530Z_1D_AST_SV_001.xml,b63d405b-cdf5-4485-a9d3-ed2a56067c38,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,b63d405b-cdf5-4485-a9d3-ed2a56067c38,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T15:30:00Z,1D,20181124T1530Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/153000/SV/20181124T1530Z_1D_ELERING_SV_001.xml,CGMES,1384749825,2018-11-23T18:25:30Z,ELERING AP--Base-Network,20181124T1530Z_1D_ELERING_SV_001.xml,a5836702-fe22-47ca-8d64-54d77cc154bb,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,a5836702-fe22-47ca-8d64-54d77cc154bb,http://www.elering.ee/OperationalPlanning,2018-11-24T15:30:00Z,1D,20181124T1530Z,001,001
0,AST,SV,CGMES/1D/AST/20181124/163000/SV/20181124T1630Z_1D_AST_SV_001.xml,CGMES,-1629925109,2018-11-23T13:58:33Z,Mustang case: buses - 272 branches - 356,20181124T1630Z_1D_AST_SV_001.xml,b850fccf-6ead-40d1-aab8-76cd6a0797b9,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,b850fccf-6ead-40d1-aab8-76cd6a0797b9,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T16:30:00Z,1D,20181124T1630Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181124/163000/SV/20181124T1630Z_1D_ELERING_SV_001.xml,CGMES,-888670980,2018-11-23T18:26:17Z,ELERING AP--Base-Network,20181124T1630Z_1D_ELERING_SV_001.xml,1c85a15a-abec-48ef-8db6-b5126563541f,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,1c85a15a-abec-48ef-8db6-b5126563541f,http://www.elering.ee/OperationalPlanning,2018-11-24T16:30:00Z,1D,20181124T1630Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/173000/SV/20181124T1730Z_1D_ELERING_SV_001.xml,CGMES,-1480863812,2018-11-23T18:27:07Z,ELERING AP--Base-Network,20181124T1730Z_1D_ELERING_SV_001.xml,5da8fd02-c8b1-4feb-bf0f-bc61a78813fd,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,5da8fd02-c8b1-4feb-bf0f-bc61a78813fd,http://www.elering.ee/OperationalPlanning,2018-11-24T17:30:00Z,1D,20181124T1730Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/173000/SV/20181124T1730Z_1D_AST_SV_001.xml,CGMES,584843465,2018-11-23T13:58:33Z,Mustang case: buses - 272 branches - 356,20181124T1730Z_1D_AST_SV_001.xml,57cdd09a-d08b-4083-acab-0b2fdde55fc7,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,57cdd09a-d08b-4083-acab-0b2fdde55fc7,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T17:30:00Z,1D,20181124T1730Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181124/183000/SV/20181124T1830Z_1D_ELERING_SV_001.xml,CGMES,919039587,2018-11-23T18:27:57Z,ELERING AP--Base-Network,20181124T1830Z_1D_ELERING_SV_001.xml,feadf806-1b61-4cf0-bca2-1c781b9719e7,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,feadf806-1b61-4cf0-bca2-1c781b9719e7,http://www.elering.ee/OperationalPlanning,2018-11-24T18:30:00Z,1D,20181124T1830Z,001,001
1,AST,SV,CGMES/1D/AST/20181124/183000/SV/20181124T1830Z_1D_AST_SV_001.xml,CGMES,2047121068,2018-11-23T13:58:33Z,Mustang case: buses - 272 branches - 356,20181124T1830Z_1D_AST_SV_001.xml,2e43a583-6c3a-40b6-91a0-4421f099b9fc,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,2e43a583-6c3a-40b6-91a0-4421f099b9fc,http://www.ast.lv/en/content/power-system-state-0,2018-11-24T18:30:00Z,1D,20181124T1830Z,001,001
